1522, 78000,27122014,11092018 083924,   1, 27985.7, 22.249, 47.038,0.481409,359.8, 56.633,1.02e-02, 11.4, 0.1,  1
1074, 69904,06092018,11092018 050709,   3, 26115.5, 22.304, 51.000,0.553811,359.8, 60.706,9.99e-03, 17.7, 0.1,  3
1147, 71409,03092018,10092018 224446,   3, 26466.9, 22.278, 50.073,0.523199,359.8, 60.331,1.72e-01, 15.9, 0.2, 36
1234, 73103,09092018,11092018 051346,   1, 26906.2, 22.248, 47.233,0.519311,359.8, 60.991,7.35e-02, 17.8, 0.1, 10
1238, 73203,09092018,11092018 052731,   1, 26924.8, 22.323, 41.716,0.507875,359.8, 66.332,1.52e+00, 19.0, 0.9,198
1244, 73305,07092018,10092018 174446,   1, 26957.6, 22.290, 43.214,0.511471,359.8, 64.532,1.94e-01, 15.9, 0.1, 25
1246, 73307,09092018,10092018 174250,   1, 26956.2, 22.245, 48.418,0.529264,359.8, 59.660,9.27e-01, 18.9, 0.5,118
1249, 73401,07092018,11092018 061632,   1, 26976.1, 22.249, 47.787,0.518878,359.8, 60.178,1.71e-01, 16.6, 0.1, 21
1250, 73402,07092018,11092018 060639,   1, 26966.3, 22.227, 47.110,0.516481,359.8, 61.070,2.22e+00, 16.8, 1.2,279
1251, 73403,05092018,11092018 061457,   1, 26969.1, 22.254, 48.716,0.501293,359.8, 59.598,3.31e-01, 18.5, 0.2, 42
1252, 73404,07092018,11092018 060731,   1, 26969.1, 22.216, 48.278,0.523925,359.8, 60.090,4.12e+00, 18.9, 2.2,518
1255, 73503,05092018,11092018 063418,   1, 26996.9, 22.288, 43.378,0.509260,359.8, 64.269,1.20e-01, 13.7, 0.1, 11
1256, 73504,05092018,10092018 182058,   2, 26999.2, 22.228, 47.226,0.515740,359.8, 60.762,2.20e+00, 18.4, 1.9,429
1263, 73702,06092018,11092018 072718,   3, 27051.9, 22.261, 44.969,0.497530,359.8, 62.718,3.68e-02, 18.0, 0.1,  8
1264, 73703,06092018,11092018 071636,   1, 27043.0, 22.218, 46.169,0.504501,359.8, 61.831,3.16e+00, 17.0, 1.2,273
1265, 73704,06092018,10092018 185800,   1, 27041.3, 22.233, 47.138,0.511451,359.8, 60.667,1.72e+00, 18.6, 0.9,212
1266, 73705,06092018,10092018 185727,   1, 27040.1, 22.242, 45.578,0.504553,359.8, 62.181,1.51e+00, 18.3, 0.8,186
1272, 73805,06092018,10092018 191526,   3, 27063.4, 22.260, 44.927,0.515339,359.8, 62.430,2.16e-01, 17.1, 0.2, 49
1273, 73806,07092018,10092018 191100,   1, 27057.1, 22.268, 44.473,0.510135,359.8, 62.920,2.37e-02, 15.2, 0.1,  2
1291, 74302,05092018,10092018 211922,   3, 27202.3, 22.228, 48.218,0.499431,359.8, 59.160,2.69e+00, 18.6, 3.1,702
1292, 74303,04092018,11092018 092116,   3, 27181.5, 22.248, 46.109,0.510699,359.8, 60.899,2.34e-01, 16.2, 0.2, 52
1294, 74305,04092018,11092018 092009,   3, 27178.8, 22.244, 45.460,0.497695,359.8, 61.815,1.60e+00, 19.0, 1.6,356
1295, 74306,04092018,11092018 093429,   3, 27193.9, 22.243, 46.251,0.500205,359.8, 60.885,7.43e-01, 18.8, 0.7,165
1297, 74401,05092018,10092018 212338,   3, 27212.3, 22.290, 43.305,0.506828,359.8, 63.354,2.37e-01, 18.8, 0.3, 63
1298, 74402,04092018,11092018 094101,   3, 27204.1, 22.353, 41.208,0.497643,359.8, 65.466,9.94e-03, 18.9, 0.1,  4
1299, 74403,04092018,10092018 212908,   2, 27210.3, 22.247, 46.897,0.485997,359.8, 60.358,2.07e-01, 15.7, 0.1, 31
1300, 74404,04092018,10092018 213138,   3, 27224.2, 22.217, 47.947,0.524798,359.8, 59.141,2.93e+00, 19.2, 3.3,760
1302, 74406,04092018,10092018 213444,   3, 27224.5, 22.332, 41.828,0.499135,359.8, 64.741,8.37e-02, 16.1, 0.1, 19
1304, 74408,07092018,10092018 213628,   2, 27225.2, 22.239, 49.627,0.515161,359.8, 57.675,3.46e+00, 17.9, 2.3,518
1311, 74506,03092018,10092018 214538,   3, 27236.2, 22.252, 45.809,0.508505,359.8, 60.906,1.48e-01, 16.7, 0.2, 39
1313, 74508,03092018,10092018 215203,   3, 27235.6, 22.338, 52.985,0.497483,359.8, 54.544,1.77e+00, 18.8, 2.0,462
1320, 74605,03092018,11092018 103750,   2, 27270.9, 22.209, 47.887,0.522062,359.8, 59.117,4.30e+00, 18.6, 3.6,812
1321, 74606,03092018,11092018 102709,   5, 27258.4, 22.223, 47.963,0.523385,359.8, 59.083,3.04e+00, 18.8, 5.4,  0
1328, 74802,03092018,10092018 230015,   2, 27313.7, 22.357, 53.216,0.496316,359.8, 53.984,3.51e-01, 18.7, 0.3, 67
1329, 74803,03092018,10092018 225204,   1, 27312.8, 22.248, 47.781,0.511715,359.8, 58.707,1.40e-01, 17.0, 0.1, 16
1330, 74804,03092018,10092018 225014,   3, 27305.4, 22.356, 53.009,0.506698,359.8, 53.944,6.41e-02, 17.9, 0.1, 14
1337, 74904,03092018,10092018 231739,   1, 27342.6, 22.247, 47.566,0.510504,359.8, 58.809,3.44e-01, 15.5, 0.2, 39
1339, 74906,03092018,10092018 231330,   1, 27337.2, 22.252, 45.781,0.503066,359.8, 60.532,1.59e-01, 18.8, 0.1, 18
1340, 74907,07092018,10092018 231538,   1, 27345.3, 22.245, 45.565,0.521648,359.8, 60.653,9.97e-01, 18.9, 0.5,113
1344, 75003,03092018,10092018 234217,   4, 27374.8, 22.290, 42.957,0.505612,359.8, 63.039,1.10e+00, 17.1, 1.6,359
1349, 75103,02092018,11092018 000510,   4, 27390.2, 22.322, 52.637,0.495002,359.8, 54.216,2.14e+00, 18.3, 3.0,694
1350, 75104,03092018,10092018 235001,   4, 27381.1, 22.262, 44.971,0.506514,359.8, 61.037,1.60e-02, 18.7, 0.1,  6
1351, 75105,02092018,10092018 235906,   2, 27388.4, 22.254, 48.419,0.504304,359.8, 57.844,6.00e-02, 16.2, 0.1,  9
1352, 75106,02092018,10092018 235610,   2, 27391.8, 22.295, 43.072,0.513577,359.8, 62.721,2.62e-01, 13.4, 0.2, 47
1361, 75207,06092018,11092018 001855,   2, 27406.2, 22.712, 59.282,0.513815,359.9, 47.649,6.09e-02, 17.2, 0.1, 11
1362, 75208,06092018,11092018 001333,   3, 27406.4, 22.234, 48.411,0.507178,359.8, 57.887,1.26e+00, 17.7, 1.4,316
1363, 75209,06092018,11092018 000758,   3, 27396.9, 22.249, 48.853,0.497413,359.8, 57.551,9.63e-01, 18.4, 1.1,240
1369, 75305,05092018,11092018 004750,   3, 27436.5, 22.440, 55.537,0.490943,359.9, 51.440,2.63e+00, 18.3, 2.9,669
1370, 75306,03092018,11092018 003007,   3, 27426.7, 22.239, 46.334,0.502511,359.8, 59.772,1.40e+00, 18.6, 1.6,357
1373, 75402,02092018,11092018 010659,   2, 27468.1, 22.255, 45.576,0.498355,359.8, 60.169,5.04e-02, 16.9, 0.1,  9
1377, 75503,02092018,11092018 011756,   3, 27479.1, 22.261, 49.212,0.502970,359.8, 56.726,1.64e-01, 17.4, 0.2, 41
1379, 75505,03092018,11092018 011414,   3, 27476.6, 22.252, 48.619,0.507460,359.8, 57.279,4.96e-01, 18.9, 0.5,124
1380, 75506,02092018,11092018 012714,   2, 27482.4, 22.493, 56.064,0.494689,359.9, 50.460,1.85e-01, 18.0, 0.1, 28
1384, 75603,02092018,11092018 014655,   1, 27508.9, 22.249, 46.996,0.480717,359.8, 58.907,5.00e-03, 16.2, 0.1,  1
1385, 75604,02092018,11092018 014610,   4, 27520.2, 22.263, 44.769,0.522509,359.8, 60.569,1.63e-01, 17.8, 0.2, 53
1388, 75701,02092018,11092018 020456,   2, 27535.2, 22.272, 44.335,0.493378,359.8, 61.061,6.90e-03, 16.6, 0.1,  1
1389, 75702,02092018,11092018 015930,   4, 27524.3, 22.250, 46.174,0.480871,359.8, 59.596,9.49e-02, 17.3, 0.1, 31
1392, 75705,06092018,11092018 022155,   3, 27542.7, 22.575, 57.435,0.487093,359.9, 49.001,1.13e-01, 18.5, 0.1, 29
1396, 75803,03092018,11092018 022327,   3, 27551.2, 22.275, 50.145,0.490427,359.8, 55.664,1.61e-01, 16.1, 0.2, 40
1398, 75805,06092018,11092018 022538,   3, 27547.3, 22.576, 57.474,0.487899,359.9, 48.940,1.88e-01, 18.0, 0.2, 47
1400, 75902,02092018,11092018 025347,   5, 27587.7, 22.255, 48.547,0.490713,359.8, 56.960,1.01e-02, 18.5, 0.1,  4
1401, 75903,02092018,11092018 024159,   3, 27586.0, 22.258, 45.024,0.526760,359.8, 60.079,3.11e-01, 16.2, 0.3, 66
1402, 75904,05092018,11092018 024628,   4, 27578.6, 22.255, 50.222,0.491513,359.8, 55.687,2.36e+00, 18.9, 3.4,758
1403, 75905,05092018,11092018 024905,   4, 27579.1, 22.236, 47.363,0.471452,359.8, 58.497,1.70e+00, 18.7, 2.5,545
1411, 76007,31082018,11092018 031334,   2, 27608.1, 22.252, 46.127,0.472037,359.8, 59.397,2.93e-01, 14.1, 0.2, 40
1412, 76008,02092018,11092018 030850,   2, 27604.7, 22.253, 48.338,0.488042,359.8, 57.106,2.20e-02, 14.6, 0.1,  3
1413, 76009,02092018,11092018 030007,   2, 27595.7, 22.250, 48.141,0.491838,359.8, 57.298,1.67e-01, 15.9, 0.1, 23
1414, 76010,02092018,11092018 030940,   5, 27605.4, 22.248, 49.932,0.489112,359.8, 55.832,2.50e+00, 18.1, 4.3,978
1415, 76011,02092018,11092018 031033,   4, 27614.2, 22.269, 44.452,0.505156,359.8, 60.513,1.26e-01, 18.0, 0.2, 40
1416, 76012,02092018,11092018 030337,   5, 27597.7, 22.235, 49.100,0.482825,359.8, 56.778,3.10e+00, 18.9, 5.3,  0
1426, 76204,02092018,11092018 035058,   5, 27650.5, 22.299, 51.223,0.485953,359.8, 54.262,5.63e-02, 18.4, 0.1, 22
1428, 76206,02092018,11092018 033957,   1, 27637.8, 22.283, 50.593,0.483776,359.8, 54.932,1.38e-01, 16.6, 0.1, 19
1431, 76301,02092018,11092018 041040,   1, 27680.9, 22.250, 46.388,0.500349,359.8, 58.450,4.70e-03, 16.2, 0.1,  1
1432, 76302,02092018,11092018 041259,   1, 27675.3, 22.289, 50.874,0.481782,359.8, 54.536,2.09e-01, 17.3, 0.1, 28
1433, 76303,02092018,11092018 040928,   1, 27675.2, 22.267, 49.682,0.493233,359.8, 55.504,2.41e-01, 15.0, 0.1, 32
1435, 76305,02092018,11092018 040802,   4, 27672.1, 22.249, 46.917,0.478618,359.8, 58.235,1.81e-02, 17.7, 0.1,  6
1436, 76306,02092018,11092018 041219,   4, 27676.6, 22.210, 47.720,0.472440,359.8, 57.970,4.43e+00, 17.5, 6.2,  0
1437, 76307,02092018,11092018 041256,   4, 27679.0, 22.252, 48.269,0.488306,359.8, 56.827,4.15e-02, 18.4, 0.1, 13
1438, 76308,05092018,11092018 040213,   1, 27662.7, 22.268, 50.556,0.478607,359.8, 55.060,1.64e+00, 18.4, 1.0,217
1440, 76401,02092018,11092018 042800,   4, 27694.9, 22.266, 51.092,0.487193,359.8, 54.511,3.52e+00, 17.7, 4.9,  0
1441, 76402,02092018,11092018 043725,   4, 27711.3, 22.253, 45.990,0.496631,359.8, 58.711,3.30e-02, 16.6, 0.1, 11
1445, 76502,02092018,11092018 044221,   1, 27713.7, 22.247, 47.481,0.487805,359.8, 57.429,2.65e-01, 13.8, 0.2, 35
1446, 76601,31082018,11092018 051128,   1, 27748.4, 22.264, 49.491,0.498463,359.8, 55.322,1.67e-01, 12.9, 0.1,  8
1447, 76602,04092018,11092018 050621,   4, 27746.2, 22.240, 42.949,0.456126,359.8, 62.564,8.34e+00, 17.5,11.5,  0
1448, 76603,04092018,11092018 051422,   1, 27742.7, 22.252, 48.408,0.459939,359.8, 56.873,1.59e-01, 18.4, 0.1, 22
1449, 76604,04092018,11092018 051723,   1, 27754.6, 22.249, 47.131,0.488687,359.8, 57.530,2.12e-02, 17.6, 0.1,  4
1452, 76702,03092018,10092018 165753,   6, 27786.0, 22.240, 48.732,0.485964,359.8, 56.023,1.70e+00, 17.0, 3.5,781
1453, 76703,04092018,11092018 052643,   5, 27766.7, 22.221, 46.225,0.481925,359.8, 58.719,3.44e+00, 18.9, 5.3,  0
1454, 76704,04092018,11092018 052832,   5, 27763.7, 22.288, 50.770,0.485562,359.8, 54.161,9.05e-02, 17.9, 0.1, 32
