2233, 78120,08042019,16042019 063256,   3, 28110.8, 11.927,280.022,0.465657,359.9,212.655,6.20e-02, 17.6, 0.1,  1
2241, 78207,07042019,16042019 065046,   2, 28123.3, 11.880,283.472,0.473534,359.9,209.817,5.73e-03, 12.9, 0.1,  1
2242, 78208,07042019,15042019 175739,   3, 28136.4, 11.884,283.403,0.474238,359.9,209.735,5.39e-01, 15.5, 0.1,  6
2243, 78209,07042019,15042019 173952,   4, 28127.1, 11.920,280.465,0.472513,359.9,212.602,5.66e-02, 15.4, 0.1, 12
2244, 78210,05042019,16042019 065553,   3, 28129.7, 11.888,283.523,0.475827,359.9,209.659,1.38e+00, 17.0, 0.1, 13
2245, 78211,08042019,16042019 065133,   3, 28123.6, 11.883,283.540,0.474113,359.9,209.684,4.93e-01, 15.3, 0.1,  3
2265, 78319,06042019,15042019 180254,   5, 28142.6, 11.881,283.484,0.472425,359.9,209.586,1.00e-02, 17.0, 0.1, 10
2266, 78320,08042019,15042019 172114,   3, 28143.5, 12.104,274.178,0.481415,360.0,219.344,6.14e-02, 17.9, 0.1,  8
2267, 78321,06042019,15042019 180953,   6, 28144.3, 11.884,283.532,0.464762,359.9,208.912,4.21e-01, 17.0, 0.9,197
2282, 78415,07042019,16042019 073202,   3, 28172.0, 11.878,283.938,0.468849,359.9,208.792,1.59e-01, 14.9, 0.1,  9
2283, 78416,06042019,16042019 073933,   3, 28186.1, 11.878,283.904,0.472726,359.9,209.075,1.11e-01, 18.2, 0.1,  1
2284, 78417,06042019,15042019 182343,   3, 28172.6, 11.887,283.056,0.470391,359.9,209.689,4.24e-01, 17.0, 0.1,  3
2285, 78418,08042019,15042019 180432,   4, 28156.1, 11.885,283.101,0.481425,359.9,210.579,1.22e-02, 17.1, 0.1,  1
2286, 78419,06042019,16042019 072353,   6, 28167.6, 11.887,282.878,0.470056,359.9,209.884,3.87e-01, 17.0, 0.8,179
2302, 78515,07042019,15042019 184502,   3, 28208.8, 11.888,282.810,0.474039,359.9,210.115,2.80e-02, 16.8, 0.1,  2
2303, 78516,06042019,15042019 184502,   3, 28208.8, 11.888,282.807,0.474145,359.9,210.111,1.40e-01, 17.0, 0.1,  6
2304, 78517,07042019,15042019 184533,   3, 28204.0, 11.886,282.976,0.469392,359.9,209.628,4.43e-02, 16.5, 0.1,  1
2305, 78518,08042019,15042019 184520,   3, 28203.8, 11.884,283.190,0.470898,359.9,209.528,5.36e-02, 15.8, 0.1,  1
2306, 78519,06042019,16042019 073523,   4, 28183.3, 11.886,282.862,0.469748,359.9,209.844,3.26e-01, 17.0, 0.1, 20
2307, 78520,08042019,16042019 072405,   1, 28189.9, 11.907,281.564,0.488872,359.9,212.151,2.07e+00, 16.7, 0.1,  4
2308, 78521,09042019,15042019 184522,   3, 28203.5, 11.887,283.040,0.469897,359.9,209.567,1.98e-01, 17.8, 0.1,  1
2309, 78522,06042019,15042019 184759,   5, 28207.1, 11.887,282.998,0.469789,359.9,209.551,4.18e-01, 17.0, 0.7,147
2310, 78523,06042019,16042019 073617,   4, 28184.1, 11.881,282.941,0.469754,359.9,209.758,2.65e-01, 17.0, 0.4, 85
2311, 78524,06042019,16042019 073821,   4, 28183.8, 11.883,283.285,0.468211,359.9,209.340,1.59e-01, 17.0, 0.2, 51
2312, 78525,06042019,15042019 184429,   4, 28202.4, 11.888,282.849,0.468869,359.9,209.689,2.16e-01, 17.0, 0.3, 69
2313, 78526,06042019,15042019 184522,   4, 28203.5, 11.886,283.044,0.469868,359.9,209.565,2.22e-01, 17.0, 0.3, 71
2314, 78527,06042019,15042019 183955,   6, 28194.9, 11.885,283.198,0.470164,359.9,209.456,2.80e-01, 17.0, 0.6,130
2315, 78528,06042019,15042019 184510,   4, 28201.4, 11.886,283.139,0.468692,359.9,209.389,2.48e-01, 17.0, 0.4, 79
2330, 78615,09042019,15042019 185348,   3, 28216.6, 11.884,283.311,0.472299,359.9,209.463,1.59e-02, 17.8, 0.1,  4
2331, 78616,09042019,15042019 191019,   3, 28234.1, 11.878,284.289,0.471935,359.9,208.411,5.66e-02, 18.2, 0.1,  2
2332, 78617,08042019,15042019 185153,   3, 28224.5, 11.881,283.015,0.481162,359.9,210.378,7.58e-03, 18.0, 0.4, 91
2333, 78618,06042019,15042019 185528,   3, 28215.4, 11.885,283.263,0.468612,359.9,209.208,2.37e-01, 17.0, 0.1,  2
2334, 78619,09042019,15042019 185810,   3, 28220.7, 11.886,283.063,0.468656,359.9,209.409,9.76e-02, 17.6, 0.1,  3
2335, 78620,06042019,15042019 185907,   6, 28218.7, 11.884,283.394,0.467607,359.9,208.977,3.15e-01, 17.0, 0.7,146
2336, 78621,06042019,15042019 185050,   6, 28210.1, 11.886,283.051,0.468597,359.9,209.444,1.45e-01, 17.0, 0.3, 67
2348, 78711,07042019,15042019 191301,   2, 28241.7, 11.886,283.128,0.469029,359.9,209.260,2.75e-01, 17.6, 0.1, 10
2349, 78712,07042019,15042019 191510,   2, 28244.4, 11.884,283.143,0.468571,359.9,209.213,1.92e-01, 16.5, 0.1, 12
2350, 78713,08042019,15042019 184559,   3, 28250.0, 12.029,276.199,0.476243,359.9,216.580,3.57e-02, 16.5, 0.1,  2
2351, 78714,08042019,15042019 185553,   3, 28245.2, 11.952,278.999,0.473706,359.9,213.563,6.24e-01, 17.6, 0.1,  2
2352, 78715,06042019,15042019 191017,   2, 28239.3, 11.888,282.804,0.468220,359.9,209.563,9.07e-02, 17.0, 0.1,  1
2353, 78716,06042019,15042019 185853,   2, 28237.8, 11.935,280.251,0.480559,359.9,211.729,7.29e+00, 17.0, 0.4, 37
2354, 78717,07042019,15042019 190158,   3, 28241.5, 11.970,278.243,0.455851,359.9,213.062,3.08e-01, 14.8, 0.1,  1
2355, 78718,06042019,15042019 191534,   3, 28245.8, 11.887,282.996,0.468895,359.9,209.342,4.20e-01, 17.0, 0.1,  2
2356, 78719,06042019,15042019 191616,   3, 28248.2, 11.889,282.812,0.468999,359.9,209.535,3.16e-01, 17.0, 0.1,  1
2357, 78720,06042019,15042019 191237,   2, 28241.4, 11.885,283.152,0.469005,359.9,209.281,4.92e-02, 17.0, 0.1,  1
2358, 78721,09042019,15042019 191344,   3, 28244.0, 11.889,282.927,0.468946,359.9,209.455,1.55e-01, 17.1, 0.1,  6
2359, 78722,10042019,15042019 191732,   3, 28249.7, 11.887,282.958,0.469366,359.9,209.429,2.02e-01, 17.9, 0.1,  1
2360, 78723,06042019,15042019 191143,   2, 28240.5, 11.886,282.995,0.469191,359.9,209.372,4.83e-01, 17.0, 0.1,  2
2361, 78724,06042019,15042019 191548,   3, 28247.2, 11.888,282.909,0.469136,359.9,209.470,2.08e-01, 17.0, 0.1,  2
2362, 78725,06042019,15042019 190937,   3, 28238.6, 11.875,283.062,0.468422,359.9,209.627,1.67e-01, 17.0, 0.2, 43
2363, 78726,06042019,15042019 191747,   4, 28249.1, 11.885,283.087,0.469134,359.9,209.304,1.38e-01, 17.0, 0.2, 39
2364, 78727,06042019,15042019 190960,   4, 28238.1, 11.887,283.051,0.469439,359.9,209.362,3.52e-01, 17.0, 0.5,112
2365, 78728,06042019,15042019 191147,   5, 28241.3, 11.888,282.928,0.469009,359.9,209.470,1.94e-01, 17.0, 0.3, 76
2366, 78729,06042019,15042019 191053,   4, 28238.3, 11.885,283.222,0.469090,359.9,209.198,2.20e-01, 17.0, 0.3, 70
2367, 78730,06042019,15042019 191457,   6, 28243.7, 11.883,283.369,0.469447,359.9,209.072,1.32e-01, 17.0, 0.3, 61
2368, 78731,06042019,15042019 190934,   5, 28236.3, 11.885,283.167,0.468529,359.9,209.229,1.38e-01, 17.0, 0.2, 50
2369, 78732,06042019,15042019 191337,   6, 28242.5, 11.883,283.132,0.468907,359.9,209.237,2.12e-01, 17.0, 0.4, 99
2377, 78807,06042019,15042019 192923,   4, 28264.8, 11.886,283.189,0.469501,359.9,209.089,5.49e-01, 17.0, 0.8,176
2378, 78808,08042019,15042019 184932,   3, 28271.8, 12.082,274.731,0.485218,360.0,218.585,6.05e-02, 16.0, 0.1,  1
2379, 78809,12042019,15042019 192654,   3, 28274.2, 11.893,282.721,0.480600,359.9,210.254,9.84e-01, 18.0, 0.9,200
2380, 78810,06042019,15042019 192831,   3, 28263.1, 11.884,283.209,0.468810,359.9,209.067,3.70e-01, 17.0, 0.3, 75
2381, 78811,06042019,15042019 192419,   4, 28259.2, 11.887,282.964,0.469134,359.9,209.381,1.43e-01, 17.0, 0.2, 40
2382, 78812,06042019,15042019 193323,   3, 28267.1, 11.882,283.601,0.468412,359.9,208.613,5.07e-01, 17.0, 0.5,103
2383, 78813,06042019,15042019 192938,   3, 28265.3, 11.885,283.149,0.468919,359.9,209.137,2.89e-01, 17.0, 0.3, 59
2384, 78814,06042019,15042019 193733,   4, 28277.4, 11.886,283.044,0.468763,359.9,209.210,1.45e-01, 17.0, 0.2, 46
2385, 78815,06042019,15042019 192403,   3, 28259.4, 11.889,282.804,0.469470,359.9,209.481,5.45e-01, 17.0, 0.5,114
2393, 78907,06042019,15042019 195206,   4, 28294.7, 11.882,283.402,0.467202,359.9,208.659,1.32e-02, 17.0, 0.1,  4
2403, 79009,07042019,15042019 200842,   4, 28318.0, 11.882,283.535,0.467353,359.9,208.495,1.00e-02, 15.8, 0.1,  3
2404, 79010,08042019,15042019 200133,   3, 28328.8, 11.918,280.569,0.470865,359.9,211.609,4.59e-02, 18.0, 0.1,  1
2405, 79011,08042019,15042019 201231,   3, 28324.0, 11.882,283.516,0.468176,359.9,208.509,2.33e-01, 17.7, 0.1,  1
2406, 79012,06042019,15042019 200718,   4, 28316.9, 11.883,283.382,0.467580,359.9,208.639,1.41e-01, 17.0, 0.2, 39
2417, 79111,08042019,15042019 193655,   3, 28339.9, 12.134,273.480,0.478382,360.0,219.031,2.18e-01, 13.2, 0.1,  4
2418, 79112,08042019,15042019 200623,   4, 28342.3, 11.923,280.366,0.476824,359.9,212.153,3.56e-01, 17.8, 0.1, 16
2419, 79113,08042019,15042019 202438,   3, 28339.4, 11.884,283.526,0.467476,359.9,208.270,8.73e-01, 17.8, 0.1,  3
2420, 79114,08042019,15042019 201613,   3, 28345.2, 11.914,280.826,0.467660,359.9,211.059,1.70e-02, 16.7, 0.1,  1
2426, 79205,07042019,15042019 200739,   3, 28367.0, 12.036,275.996,0.474480,359.9,216.205,4.37e-02, 15.4, 0.1,  4
2427, 79206,06042019,15042019 204211,   3, 28366.0, 11.882,283.530,0.467852,359.9,208.310,2.12e-01, 17.0, 0.1,  1
2428, 79207,06042019,15042019 201436,   6, 28352.1, 11.901,281.622,0.481734,359.9,211.311,1.64e-02, 17.0, 0.1,  8
2434, 79305,09042019,15042019 204020,   2, 28386.2, 12.096,279.709,0.491755,359.9,211.260,1.28e+01, 16.5,10.5,  0
2435, 79306,13042019,15042019 210051,   2, 28396.2, 11.889,282.754,0.467491,359.9,208.834,6.86e-01, 17.5, 0.6,137
2436, 79307,06042019,15042019 204454,   2, 28389.1, 11.921,280.676,0.470929,359.9,211.137,5.07e-01, 17.0, 0.5,101
2446, 79409,06042019,15042019 205907,   2, 28413.8, 11.925,280.244,0.472533,359.9,211.560,3.07e-01, 18.2, 0.3, 60
2455, 79508,07042019,15042019 212859,   4, 28435.7, 11.891,282.493,0.464113,359.9,208.778,1.39e-01, 14.1, 0.1, 11
2460, 79604,08042019,15042019 212841,   4, 28469.8, 11.974,278.022,0.472242,359.9,213.661,5.76e-02, 14.9, 0.1,  1
2469, 79708,11042019,15042019 214055,   2, 28488.6, 12.029,276.245,0.463457,359.9,214.645,1.21e-01, 14.3, 0.1,  1
2473, 79803,08042019,15042019 220626,   4, 28514.4, 11.922,280.282,0.475874,359.9,211.567,1.81e-02, 16.9, 0.1,  1
2474, 79804,08042019,15042019 215847,   4, 28497.5, 11.920,280.415,0.470760,359.9,211.103,3.57e-02, 14.4, 0.1,  2
2475, 79805,09042019,15042019 220408,   4, 28500.0, 11.916,280.688,0.467162,359.9,210.551,5.50e-02, 18.0, 0.1, 15
2476, 79806,09042019,15042019 220650,   4, 28518.6, 11.959,278.665,0.471025,359.9,212.651,5.99e-01, 18.0, 0.7,163
2484, 79907,09042019,15042019 221127,   4, 28542.8, 12.021,276.470,0.475287,359.9,215.125,9.57e-02, 17.6, 0.1,  2
2485, 79908,09042019,15042019 221426,   4, 28534.9, 11.971,278.131,0.472472,359.9,213.322,6.99e-02, 16.1, 0.1,  7
2486, 79909,09042019,15042019 215156,   4, 28521.7, 11.957,278.548,0.494183,359.9,214.585,3.84e-01, 18.0, 0.1, 13
2487, 79910,09042019,15042019 230120,   4, 28534.4, 11.878,285.588,0.449840,359.9,204.254,2.65e-01, 16.7, 0.4, 82
2488, 79911,06042019,15042019 223058,   4, 28524.0, 11.883,283.843,0.473599,359.9,207.705,8.75e-01, 17.0, 1.1,237
2491, 80002,11042019,15042019 224305,   4, 28567.5, 11.954,279.248,0.472175,359.9,211.900,9.87e-01, 17.7, 1.2,265
2492, 80003,09042019,15042019 223415,   4, 28568.1, 11.978,277.908,0.476540,359.9,213.666,3.72e-01, 18.3, 0.5,100
2495, 80102,09042019,15042019 230135,   4, 28590.1, 11.958,278.706,0.463732,359.9,211.852,1.56e-01, 16.7, 0.1,  1
2503, 80207,07042019,15042019 231532,   1, 28610.4, 11.922,280.306,0.473310,359.9,210.983,1.51e-02, 17.0, 0.1,  1
2504, 80208,11042019,15042019 231240,   4, 28612.3, 11.957,278.709,0.469894,359.9,212.271,1.76e-02, 16.5, 0.1,  5
2515, 80405,11042019,15042019 233648,   1, 28647.7, 11.952,278.882,0.472120,359.9,212.112,1.72e-01, 15.2, 0.1,  3
2516, 80406,09042019,15042019 234814,   4, 28657.4, 11.910,281.102,0.479788,359.9,210.383,7.62e-01, 16.1, 0.9,204
2521, 80504,09042019,16042019 000145,   3, 28683.0, 11.955,278.777,0.471613,359.9,211.997,3.80e-01, 17.6, 0.5,101
2522, 80505,09042019,15042019 235739,   4, 28676.0, 11.951,278.935,0.470794,359.9,211.869,5.50e-02, 16.8, 0.1,  1
2527, 80604,07042019,16042019 002123,   1, 28710.7, 11.948,279.049,0.472340,359.9,211.745,5.49e-02, 14.3, 0.1,  2
2528, 80605,09042019,15042019 235620,   4, 28696.5, 12.071,275.060,0.471923,360.0,215.544,6.62e-01, 15.6, 0.1, 17
2529, 80606,07042019,16042019 003447,   3, 28710.4, 11.900,281.666,0.468694,359.9,208.899,6.33e-02, 16.7, 0.1,  6
2542, 80905,08042019,16042019 011814,   1, 28778.0, 11.912,280.897,0.470035,359.9,209.483,1.38e-01, 15.3, 0.1,  2
2549, 81102,07042019,16042019 013813,   2, 28809.1, 11.904,281.396,0.475381,359.9,209.334,1.09e-02, 15.5, 0.1,  1
2550, 81103,12042019,16042019 013441,   2, 28826.1, 11.986,277.582,0.474584,359.9,212.925,7.58e-02, 17.2, 0.1,  1
2555, 81204,09042019,16042019 014500,   3, 28837.5, 11.971,278.141,0.474722,359.9,212.335,1.20e-01, 15.8, 0.1, 26
2556, 81205,12042019,16042019 020420,   3, 28845.3, 11.891,282.324,0.480619,359.9,208.656,2.35e-01, 18.3, 0.3, 62
2557, 81206,06042019,16042019 014403,   3, 28837.1, 11.983,277.741,0.473539,359.9,212.615,2.59e-01, 17.0, 0.3, 69
2563, 81306,09042019,16042019 021035,   5, 28873.4, 11.969,278.335,0.475598,359.9,212.067,1.77e-01, 16.4, 0.3, 61
2579, 81704,09042019,15042019 131256,   3, 28950.2, 12.026,276.368,0.484584,359.9,214.381,2.05e-01, 14.0, 0.1, 19
2589, 82003,07042019,16042019 041057,   3, 29023.0, 11.900,281.608,0.474184,359.9,208.225,1.40e-02, 15.9, 0.1,  1
2605, 82605,07042019,15042019 160031,   2, 29163.0, 11.957,278.880,0.463392,359.9,209.345,4.29e-01, 14.7, 0.1,  5
2627, 83401,07042019,15042019 183304,   3, 29351.1, 11.873,285.576,0.467967,359.9,202.546,1.91e-02, 14.8, 0.1,  1
2631, 83602,06042019,15042019 193116,   2, 29415.5, 11.885,288.048,0.465355,359.8,199.535,6.48e-01, 16.1, 0.1,  7
2637, 83901,07042019,15042019 205718,   2, 29468.5, 12.169,298.494,0.469929,359.8,189.606,3.25e-02, 14.1, 0.1,  4
2640, 84300,07042019,15042019 212506,   2, 29574.2, 11.913,290.457,0.471723,359.8,197.231,1.24e-01, 16.1, 0.1, 13
2642, 84401,07042019,15042019 211622,   3, 29591.4, 11.875,284.526,0.459740,359.9,201.872,4.02e-01, 15.2, 0.1, 23
2654, 84804,10042019,15042019 224723,   2, 29692.1, 11.925,290.606,0.469680,359.8,196.439,2.40e-01, 15.5, 0.1,  2
2661, 85103,10042019,15042019 233738,   1, 29760.7, 11.927,291.270,0.469158,359.8,195.521,1.11e-01, 14.0, 0.1,  5
2662, 85104,10042019,15042019 233825,   1, 29761.2, 11.928,291.274,0.468300,359.8,195.462,3.49e-02, 14.4, 0.1,  1
2663, 85301,07042019,16042019 000715,   4, 29816.4, 11.896,289.377,0.466693,359.8,196.964,3.37e-03, 15.2, 0.1,  3
2665, 85402,09042019,16042019 002432,   3, 29827.7, 11.932,291.470,0.468805,359.8,195.041,2.08e-01, 15.4, 0.1, 12
2672, 86000,10042019,16042019 005528,   4, 29958.8, 11.927,290.951,0.465970,359.8,196.492,4.71e-02, 13.1, 0.1,  1
2683, 87100,07042019,15042019 124709,   3, 30210.0, 11.895,281.856,0.513891,359.9,207.142,2.88e-01, 15.7, 0.1,  1
